from,to,source,target
0,245,AlarmTemplates{id=0, message='DEVICE DETECTED A COMMUNICATION LINK DOWN ON AN INTERFACE', host='lc-sj1-3830.lvn.broadcom.net', source='Dynatrace', service='service15', incidentId=1},Interval{startTime='00:30', endTime='00:35', intervalPeriod='00:30-00:35', date='12-4-2021'}
93,208,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='00:50', endTime='00:55', intervalPeriod='00:50-00:55', date='12-4-2021'}
93,137,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='02:50', endTime='02:55', intervalPeriod='02:50-02:55', date='12-4-2021'}
93,161,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='05:25', endTime='05:30', intervalPeriod='05:25-05:30', date='12-4-2021'}
93,193,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='05:45', endTime='05:50', intervalPeriod='05:45-05:50', date='12-4-2021'}
93,0,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='13:25', endTime='13:30', intervalPeriod='13:25-13:30', date='12-4-2021'}
93,285,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='13:50', endTime='13:55', intervalPeriod='13:50-13:55', date='12-4-2021'}
93,226,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='15:10', endTime='15:15', intervalPeriod='15:10-15:15', date='12-4-2021'}
93,97,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='17:00', endTime='17:05', intervalPeriod='17:00-17:05', date='12-4-2021'}
93,108,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='19:10', endTime='19:15', intervalPeriod='19:10-19:15', date='12-4-2021'}
93,74,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='19:30', endTime='19:35', intervalPeriod='19:30-19:35', date='12-4-2021'}
93,4,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='19:55', endTime='20:00', intervalPeriod='19:55-20:00', date='12-4-2021'}
93,106,AlarmTemplates{id=93, message='Profile MAZNASQLTSTC1N2- instance MAZNASQLTSTC1N2- buffer cache hit-ratio (87.17%) is too low', host='lvn-dcagg-3cr01c08sw01.nw-am.broadcom.net_Ethernet1/63', source='Datadog', service='service12', incidentId=4},Interval{startTime='21:40', endTime='21:45', intervalPeriod='21:40-21:45', date='12-4-2021'}
94,9,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='00:15', endTime='00:20', intervalPeriod='00:15-00:20', date='12-4-2021'}
94,73,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='03:05', endTime='03:10', intervalPeriod='03:05-03:10', date='12-4-2021'}
94,156,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='04:10', endTime='04:15', intervalPeriod='04:10-04:15', date='12-4-2021'}
94,81,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='08:15', endTime='08:20', intervalPeriod='08:15-08:20', date='12-4-2021'}
94,93,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='10:55', endTime='11:00', intervalPeriod='10:55-11:00', date='12-4-2021'}
94,216,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='11:00', endTime='11:05', intervalPeriod='11:00-11:05', date='12-4-2021'}
94,39,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='18:05', endTime='18:10', intervalPeriod='18:05-18:10', date='12-4-2021'}
94,185,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='21:00', endTime='21:05', intervalPeriod='21:00-21:05', date='12-4-2021'}
94,165,AlarmTemplates{id=94, message='Cellular Interface is Up', host='ash-wan-eavbr1.nw-am.broadcom.net_Tu16149', source='APM', service='service11', incidentId=4},Interval{startTime='21:45', endTime='21:50', intervalPeriod='21:45-21:50', date='12-4-2021'}
95,262,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='02:40', endTime='02:45', intervalPeriod='02:40-02:45', date='12-4-2021'}
95,202,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='06:15', endTime='06:20', intervalPeriod='06:15-06:20', date='12-4-2021'}
95,62,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='06:20', endTime='06:25', intervalPeriod='06:20-06:25', date='12-4-2021'}
95,220,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='07:55', endTime='08:00', intervalPeriod='07:55-08:00', date='12-4-2021'}
95,155,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='08:40', endTime='08:45', intervalPeriod='08:40-08:45', date='12-4-2021'}
95,30,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='08:50', endTime='08:55', intervalPeriod='08:50-08:55', date='12-4-2021'}
95,237,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='09:55', endTime='10:00', intervalPeriod='09:55-10:00', date='12-4-2021'}
95,197,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='13:15', endTime='13:20', intervalPeriod='13:15-13:20', date='12-4-2021'}
95,201,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='14:00', endTime='14:05', intervalPeriod='14:00-14:05', date='12-4-2021'}
95,189,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='16:30', endTime='16:35', intervalPeriod='16:30-16:35', date='12-4-2021'}
95,166,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='18:15', endTime='18:20', intervalPeriod='18:15-18:20', date='12-4-2021'}
95,141,AlarmTemplates{id=95, message='Connection to 'clmnacvma01' (ping) failed  (profile: clmnacvma01)', host='tky-wan-eavbr1.nw-ap.broadcom.net_Gi0/0/0', source='Datadog', service='service16', incidentId=4},Interval{startTime='19:05', endTime='19:10', intervalPeriod='19:05-19:10', date='12-4-2021'}
96,115,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='01:00', endTime='01:05', intervalPeriod='01:00-01:05', date='12-4-2021'}
96,192,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='01:15', endTime='01:20', intervalPeriod='01:15-01:20', date='12-4-2021'}
96,218,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='10:20', endTime='10:25', intervalPeriod='10:20-10:25', date='12-4-2021'}
96,128,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='11:05', endTime='11:10', intervalPeriod='11:05-11:10', date='12-4-2021'}
96,215,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='11:15', endTime='11:20', intervalPeriod='11:15-11:20', date='12-4-2021'}
96,90,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='14:20', endTime='14:25', intervalPeriod='14:20-14:25', date='12-4-2021'}
96,49,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='16:45', endTime='16:50', intervalPeriod='16:45-16:50', date='12-4-2021'}
96,233,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='16:55', endTime='17:00', intervalPeriod='16:55-17:00', date='12-4-2021'}
96,191,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='20:10', endTime='20:15', intervalPeriod='20:10-20:15', date='12-4-2021'}
96,271,AlarmTemplates{id=96, message='High response time', host='lc-blr-627.ibn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='21:30', endTime='21:35', intervalPeriod='21:30-21:35', date='12-4-2021'}
97,283,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='00:10', endTime='00:15', intervalPeriod='00:10-00:15', date='12-4-2021'}
97,227,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='06:45', endTime='06:50', intervalPeriod='06:45-06:50', date='12-4-2021'}
97,252,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='06:50', endTime='06:55', intervalPeriod='06:50-06:55', date='12-4-2021'}
97,237,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='09:55', endTime='10:00', intervalPeriod='09:55-10:00', date='12-4-2021'}
97,212,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='10:35', endTime='10:40', intervalPeriod='10:35-10:40', date='12-4-2021'}
97,266,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='18:40', endTime='18:45', intervalPeriod='18:40-18:45', date='12-4-2021'}
97,76,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='18:50', endTime='18:55', intervalPeriod='18:50-18:55', date='12-4-2021'}
97,74,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='19:30', endTime='19:35', intervalPeriod='19:30-19:35', date='12-4-2021'}
97,20,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='21:10', endTime='21:15', intervalPeriod='21:10-21:15', date='12-4-2021'}
97,2,AlarmTemplates{id=97, message='ntpd_monitoring: Process ntpd not started- max starts 3 reached', host='lc-sj1-5853.lvn.broadcom.net', source='Solarwinds', service='service7', incidentId=4},Interval{startTime='21:35', endTime='21:40', intervalPeriod='21:35-21:40', date='12-4-2021'}
98,151,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='03:40', endTime='03:45', intervalPeriod='03:40-03:45', date='12-4-2021'}
98,86,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='08:00', endTime='08:05', intervalPeriod='08:00-08:05', date='12-4-2021'}
98,114,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='09:00', endTime='09:05', intervalPeriod='09:00-09:05', date='12-4-2021'}
98,70,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='16:15', endTime='16:20', intervalPeriod='16:15-16:20', date='12-4-2021'}
98,203,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='17:20', endTime='17:25', intervalPeriod='17:20-17:25', date='12-4-2021'}
98,173,AlarmTemplates{id=98, message='The alert Log Collector Consumer Group Lag Alert has breached the CRITICAL threshold of 200000', host='lc-lvn-1685.lvn.broadcom.net', source='Solarwinds', service='service10', incidentId=4},Interval{startTime='17:40', endTime='17:45', intervalPeriod='17:40-17:45', date='12-4-2021'}
99,192,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='01:15', endTime='01:20', intervalPeriod='01:15-01:20', date='12-4-2021'}
99,82,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='01:20', endTime='01:25', intervalPeriod='01:20-01:25', date='12-4-2021'}
99,8,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='06:05', endTime='06:10', intervalPeriod='06:05-06:10', date='12-4-2021'}
99,132,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='07:35', endTime='07:40', intervalPeriod='07:35-07:40', date='12-4-2021'}
99,86,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='08:00', endTime='08:05', intervalPeriod='08:00-08:05', date='12-4-2021'}
99,145,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='13:10', endTime='13:15', intervalPeriod='13:10-13:15', date='12-4-2021'}
99,187,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='17:25', endTime='17:30', intervalPeriod='17:25-17:30', date='12-4-2021'}
99,274,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='19:20', endTime='19:25', intervalPeriod='19:20-19:25', date='12-4-2021'}
99,223,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='19:40', endTime='19:45', intervalPeriod='19:40-19:45', date='12-4-2021'}
99,28,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='20:20', endTime='20:25', intervalPeriod='20:20-20:25', date='12-4-2021'}
99,275,AlarmTemplates{id=99, message='violation event raised ethernet1/30 profile name paysec interface discards deviation discards rule name discards', host='cvc-wan-sr1.nw-am.broadcom.net_Gi0/0/0', source='NetOps', service='service8', incidentId=4},Interval{startTime='21:25', endTime='21:30', intervalPeriod='21:25-21:30', date='12-4-2021'}
100,91,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='03:55', endTime='04:00', intervalPeriod='03:55-04:00', date='12-4-2021'}
100,198,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='04:50', endTime='04:55', intervalPeriod='04:50-04:55', date='12-4-2021'}
100,23,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='10:05', endTime='10:10', intervalPeriod='10:05-10:10', date='12-4-2021'}
100,85,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='10:45', endTime='10:50', intervalPeriod='10:45-10:50', date='12-4-2021'}
100,103,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='12:05', endTime='12:10', intervalPeriod='12:05-12:10', date='12-4-2021'}
100,25,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='14:55', endTime='15:00', intervalPeriod='14:55-15:00', date='12-4-2021'}
100,154,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='16:50', endTime='16:55', intervalPeriod='16:50-16:55', date='12-4-2021'}
100,270,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='19:15', endTime='19:20', intervalPeriod='19:15-19:20', date='12-4-2021'}
100,223,AlarmTemplates{id=100, message='Profile MSSQLSERVER- instance ldcna1cht1- buffer cache hit-ratio (88.80%) is too low', host='wpdvisscmbeap9', source='Solarwinds', service='service12', incidentId=4},Interval{startTime='19:40', endTime='19:45', intervalPeriod='19:40-19:45', date='12-4-2021'}
101,136,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='02:45', endTime='02:50', intervalPeriod='02:45-02:50', date='12-4-2021'}
101,91,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='03:55', endTime='04:00', intervalPeriod='03:55-04:00', date='12-4-2021'}
101,172,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='05:20', endTime='05:25', intervalPeriod='05:20-05:25', date='12-4-2021'}
101,133,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='07:40', endTime='07:45', intervalPeriod='07:40-07:45', date='12-4-2021'}
101,205,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='11:50', endTime='11:55', intervalPeriod='11:50-11:55', date='12-4-2021'}
101,122,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='13:40', endTime='13:45', intervalPeriod='13:40-13:45', date='12-4-2021'}
101,150,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='14:05', endTime='14:10', intervalPeriod='14:05-14:10', date='12-4-2021'}
101,177,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='15:40', endTime='15:45', intervalPeriod='15:40-15:45', date='12-4-2021'}
101,97,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='17:00', endTime='17:05', intervalPeriod='17:00-17:05', date='12-4-2021'}
101,123,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='17:50', endTime='17:55', intervalPeriod='17:50-17:55', date='12-4-2021'}
101,64,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='20:00', endTime='20:05', intervalPeriod='20:00-20:05', date='12-4-2021'}
101,267,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='22:10', endTime='22:15', intervalPeriod='22:10-22:15', date='12-4-2021'}
101,204,AlarmTemplates{id=101, message='Broadcast alarm was triggered.', host='lc-lvn-1086.lvn.broadcom.net', source='APMDatadog', service='service2', incidentId=4},Interval{startTime='23:25', endTime='23:30', intervalPeriod='23:25-23:30', date='12-4-2021'}
102,124,AlarmTemplates{id=102, message='Server returned HTTP response code 401 for URL http://abc.com', host='vmsjc-ops016_rh58.lvn.broadcom.net', source='Spectrum', service='service8', incidentId=4},Interval{startTime='09:15', endTime='09:20', intervalPeriod='09:15-09:20', date='12-4-2021'}
102,33,AlarmTemplates{id=102, message='Server returned HTTP response code 401 for URL http://abc.com', host='vmsjc-ops016_rh58.lvn.broadcom.net', source='Spectrum', service='service8', incidentId=4},Interval{startTime='09:25', endTime='09:30', intervalPeriod='09:25-09:30', date='12-4-2021'}
102,51,AlarmTemplates{id=102, message='Server returned HTTP response code 401 for URL http://abc.com', host='vmsjc-ops016_rh58.lvn.broadcom.net', source='Spectrum', service='service8', incidentId=4},Interval{startTime='09:40', endTime='09:45', intervalPeriod='09:40-09:45', date='12-4-2021'}
102,126,AlarmTemplates{id=102, message='Server returned HTTP response code 401 for URL http://abc.com', host='vmsjc-ops016_rh58.lvn.broadcom.net', source='Spectrum', service='service8', incidentId=4},Interval{startTime='10:30', endTime='10:35', intervalPeriod='10:30-10:35', date='12-4-2021'}
